gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Tenure_Group,Churn_Probability,Risk_Level,Recommended_Action
Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,469.8,1,0-6 Months,0.715664101441861,High Risk,Priority retention campaign + service engagement
Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415.0,0,13-24 Months,0.7155908602407162,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,90.6,1,0-6 Months,0.7152728952264463,High Risk,Priority retention campaign + service engagement
Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,79.6,1,0-6 Months,0.7152148599372026,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.55,90.55,1,0-6 Months,0.7152139580255161,High Risk,Priority retention campaign + service engagement
Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,564.65,0,7-12 Months,0.7149805511560023,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,79.15,1,0-6 Months,0.7148830468730094,High Risk,Priority retention campaign + service engagement
Male,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,919.4,1,7-12 Months,0.7145772288886538,High Risk,Priority retention campaign + service engagement
Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,1,0-6 Months,0.7143988557975101,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,438.0,1,0-6 Months,0.7142936682093126,High Risk,Priority retention campaign + service engagement
Male,1,No,No,1,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.3,43.3,1,0-6 Months,0.7137078191048803,High Risk,Priority retention campaign + service engagement
Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,323.25,1,0-6 Months,0.7134830687408016,High Risk,Priority retention campaign + service engagement
Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,2440.15,1,13-24 Months,0.71327745539034,High Risk,Priority retention campaign + service engagement
Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.35,79.35,1,0-6 Months,0.7131677010616159,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.3,80.3,1,0-6 Months,0.7130097263516362,High Risk,Priority retention campaign + service engagement
Female,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.2,172.85,1,0-6 Months,0.7129413269674506,High Risk,Priority retention campaign + service engagement
Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,541.15,1,7-12 Months,0.7129259082017004,High Risk,Priority retention campaign + service engagement
Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.5,874.2,0,7-12 Months,0.7128012112959892,High Risk,Priority retention campaign + service engagement
Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.0,184.65,1,0-6 Months,0.7127548314754869,High Risk,Priority retention campaign + service engagement
Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6,415.55,1,0-6 Months,0.7127033261709853,High Risk,Priority retention campaign + service engagement
Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.5,2341.55,0,13-24 Months,0.7122665505759108,High Risk,Priority retention campaign + service engagement
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,81.05,0,0-6 Months,0.7121611142142714,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,68.75,1,0-6 Months,0.7118660107437157,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,1948.35,0,13-24 Months,0.7117942308539226,High Risk,Priority retention campaign + service engagement
Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.6,154.3,0,0-6 Months,0.7117445111286597,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.0,73.0,1,0-6 Months,0.7113013858710353,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,3004.15,1,25-48 Months,0.7112621735076642,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,1534.75,1,13-24 Months,0.7111093192560212,High Risk,Priority retention campaign + service engagement
Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,1,0-6 Months,0.7109273636080564,High Risk,Priority retention campaign + service engagement
Female,1,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.1,713.6,0,7-12 Months,0.710575462573176,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.45,102.45,1,0-6 Months,0.7101930724815184,High Risk,Priority retention campaign + service engagement
Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,1745.2,0,13-24 Months,0.7097867705167712,High Risk,Priority retention campaign + service engagement
Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,511.25,1,7-12 Months,0.7097618419967822,High Risk,Priority retention campaign + service engagement
Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2162.6,0,13-24 Months,0.7096676303230468,High Risk,Priority retention campaign + service engagement
Female,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,155.35,1,0-6 Months,0.7085841132341509,High Risk,Priority retention campaign + service engagement
Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1058.25,1,7-12 Months,0.7085108547522854,High Risk,Priority retention campaign + service engagement
Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,669.0,1,7-12 Months,0.7079019076673475,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.45,950.2,1,7-12 Months,0.7077399864311046,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.1,1235.55,1,13-24 Months,0.7077178921588352,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,0,0-6 Months,0.7072733072043439,High Risk,Priority retention campaign + service engagement
Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,145.15,0,0-6 Months,0.7072552152706364,High Risk,Priority retention campaign + service engagement
Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.05,256.25,1,0-6 Months,0.7069980047710542,High Risk,Priority retention campaign + service engagement
Female,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,1,13-24 Months,0.7069902378024742,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.55,851.75,1,7-12 Months,0.7066754488434251,High Risk,Priority retention campaign + service engagement
Female,1,No,No,2,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,30.4,78.65,1,0-6 Months,0.7063206240607856,High Risk,Priority retention campaign + service engagement
Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.55,1021.75,0,7-12 Months,0.7059395077720968,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,1,0-6 Months,0.7057508459993965,High Risk,Priority retention campaign + service engagement
Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.9,1337.45,0,13-24 Months,0.705686281020018,High Risk,Priority retention campaign + service engagement
Female,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,3152.5,1,25-48 Months,0.7054707397757348,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,0,0-6 Months,0.7054609175796633,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6,1,0-6 Months,0.7054502883814432,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,1,0-6 Months,0.7050893833147928,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,1,0-6 Months,0.7050292074654095,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,0,0-6 Months,0.7050292074654095,High Risk,Priority retention campaign + service engagement
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,0,7-12 Months,0.7050208230072988,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,1,0-6 Months,0.704848637076596,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,1,0-6 Months,0.704848637076596,High Risk,Priority retention campaign + service engagement
Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.85,1105.4,1,7-12 Months,0.7044018726689196,High Risk,Priority retention campaign + service engagement
Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,1062.1,1,7-12 Months,0.7043341829546677,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,1,0-6 Months,0.7042462720531294,High Risk,Priority retention campaign + service engagement
Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,1,0-6 Months,0.7042035874088678,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.1,576.65,1,7-12 Months,0.7041340851619976,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,69.5,1,0-6 Months,0.7041257135125539,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.0,1237.85,1,13-24 Months,0.7040759437581731,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,1,0-6 Months,0.7037638670005397,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,1,0-6 Months,0.7037638670005397,High Risk,Priority retention campaign + service engagement
Female,0,No,No,6,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.95,305.1,1,0-6 Months,0.7037415691763075,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,1,0-6 Months,0.7036835433646154,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.95,308.7,1,0-6 Months,0.7036633219256478,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,68.95,1,0-6 Months,0.7035212778317032,High Risk,Priority retention campaign + service engagement
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,0,7-12 Months,0.703272673647018,High Risk,Priority retention campaign + service engagement
Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,586.05,1,7-12 Months,0.7031138383666824,High Risk,Priority retention campaign + service engagement
Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,1275.65,0,7-12 Months,0.7030049846409697,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,777.3,1,7-12 Months,0.7027813082836561,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.3,250.05,1,0-6 Months,0.7026309501005391,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,95.6,1,0-6 Months,0.7025791704178675,High Risk,Priority retention campaign + service engagement
Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,1135.7,1,13-24 Months,0.7025654083811077,High Risk,Priority retention campaign + service engagement
Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.0,773.65,1,7-12 Months,0.7024509220061915,High Risk,Priority retention campaign + service engagement
Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,165.4,1,0-6 Months,0.7020655695634448,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,1139.2,1,13-24 Months,0.7019392446305835,High Risk,Priority retention campaign + service engagement
Male,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4,1183.05,0,7-12 Months,0.7008797700861965,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.7,239.45,0,0-6 Months,0.7005739031398248,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.35,0,0-6 Months,0.7002149144273865,High Risk,Priority retention campaign + service engagement
Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.3,523.15,1,7-12 Months,0.7001934706193502,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,1,0-6 Months,0.7001541669268809,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,2433.9,1,13-24 Months,0.7001021968053119,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,1,0-6 Months,0.6998503238903174,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,0,0-6 Months,0.6996679336887957,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,1,0-6 Months,0.6996679336887957,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,1,0-6 Months,0.6996679336887957,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,1,0-6 Months,0.6996071228996453,High Risk,Priority retention campaign + service engagement
Female,1,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,1285.05,0,13-24 Months,0.6995919346008447,High Risk,Priority retention campaign + service engagement
Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,0,13-24 Months,0.6995647953780958,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,1,0-6 Months,0.6995463050850537,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,1,0-6 Months,0.6993638095019261,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,2653.65,1,25-48 Months,0.6993564303183032,High Risk,Priority retention campaign + service engagement
